id,guid,question,cevap,explanation,difficulty,category,subcategory
1154,550e8400-e29b-41d4-a716-446655441154,"Teniste raketlerin ağırlığı uluslararası standartların çok altındadır.",false,"Raket ağırlıkları belirli standartlara uygundur.","Normal","Spor","Tenis"
1155,550e8400-e29b-41d4-a716-446655441155,"Olimpiyatlarda temsil edilen ülkeler rastgele belirlenir.",false,"Ülkeler ulusal seçimlere göre temsil edilir.","Normal","Spor","Olimpiyatlar"
1156,550e8400-e29b-41d4-a716-446655441156,"FIFA Dünya Kupası, sadece Avrupa milli takımları arasında düzenlenir.",false,"Dünya Kupası tüm kıtaları kapsar.","Zor","Spor","Futbol"
1157,550e8400-e29b-41d4-a716-446655441157,"NBA Finalleri her zaman 7 maç üzerinden oynanır.",false,"Finaller best-of-seven olsa da, skorlar farklı sonuçlanabilir.","Zor","Spor","Basketbol"
1158,550e8400-e29b-41d4-a716-446655441158,"FIVB Dünya Şampiyonası, sadece erkek milli takımlarının yarıştığı bir turnuvadır.",false,"Kadınlar da ayrı olarak yarışır.","Zor","Spor","Voleybol"
1159,550e8400-e29b-41d4-a716-446655441159,"Grand Slam turnuvalarında en hızlı servis rekoru 100 km/s'nin altındadır.",false,"En hızlı servisler 200 km/s'nin üzerindedir.","Zor","Spor","Tenis"
1160,550e8400-e29b-41d4-a716-446655441160,"Yaz Olimpiyatları tarih boyunca hiç iptal edilmemiştir.",false,"Bazı Olimpiyatlar savaşlar nedeniyle iptal edilmiştir.","Zor","Spor","Olimpiyatlar"
1161,550e8400-e29b-41d4-a716-446655441161,"UEFA Avrupa Şampiyonası, uluslararası kulüpleri kapsar.",false,"Turnuva milli takımlar arasında oynanır.","Zor","Spor","Futbol"
1162,550e8400-e29b-41d4-a716-446655441162,"NBA'de en çok sayı rekoru, sadece normal sezon maçlarında kırılır.",false,"Rekorlar normal sezon ve playofflarda kırılabilir.","Zor","Spor","Basketbol"
1163,550e8400-e29b-41d4-a716-446655441163,"Voleybolda en hızlı servis rekoru 1 saniyeden fazladır.",false,"En hızlı servisler genellikle 0.3 saniyedir.","Zor","Spor","Voleybol"
1164,550e8400-e29b-41d4-a716-446655441164,"Tenis maçlarında en uzun set rekoru 30 setten oluşur.",false,"Gerçek rekor set sayısı çok daha düşüktür.","Zor","Spor","Tenis"
1165,550e8400-e29b-41d4-a716-446655441165,"Olimpiyatlarda madalya kazanan sporcuların yaş ortalaması her zaman 40'tan büyüktür.",false,"Sporcular genellikle daha genç yaşlardadır.","Zor","Spor","Olimpiyatlar"
1166,550e8400-e29b-41d4-a716-446655441166,"Futbol tarihinde en pahalı transfer ücreti rekoru 50 milyon doların altındadır.",false,"Modern transfer ücretleri genellikle 100 milyon doların üzerindedir.","Zor","Spor","Futbol"
1167,550e8400-e29b-41d4-a716-446655441167,"NBA'de sezonun en çok triple-double yapan oyuncu, LeBron James'tir.",false,"Russell Westbrook bu rekoru elinde bulundurmaktadır.","Zor","Spor","Basketbol"
1168,550e8400-e29b-41d4-a716-446655441168,"Voleybolda en uzun maç rekoru sadece 20 dakikadır.",false,"Bazı setler 40 dakikadan fazla sürebilir.","Zor","Spor","Voleybol"
1169,550e8400-e29b-41d4-a716-446655441169,"Teniste en kısa maç rekoru hiçbir zaman 30 dakikadan az sürmez.",false,"Bazı maçlar çok kısa sürebilir.","Zor","Spor","Tenis"
1170,550e8400-e29b-41d4-a716-446655441170,"Olimpiyatlarda tüm spor dallarında eşit sayıda altın madalya dağıtılır.",false,"Her spor dalında madalya sayıları farklılık gösterebilir.","Zor","Spor","Olimpiyatlar"
1171,550e8400-e29b-41d4-a716-446655441171,"Futbol maçlarında hakem kararları sadece insan hatasına bağlıdır; teknolojik destek yoktur.",false,"VAR gibi sistemler hakemlere destek olur.","Zor","Spor","Futbol"
1172,550e8400-e29b-41d4-a716-446655441172,"NBA'de oyuncu forma numaraları sezon boyunca değişmez.",false,"Oyuncu numaraları sezon içinde değişiklik gösterebilir.","Zor","Spor","Basketbol"
1173,550e8400-e29b-41d4-a716-446655441173,"Voleybolda, oyuncular topa sadece elleriyle müdahale eder.",false,"Oyuncular vücutlarının diğer bölümlerini de kullanabilir.","Zor","Spor","Voleybol"
1174,550e8400-e29b-41d4-a716-446655441174,"Tenis maçlarında çift hata yapıldığında puan verilmez.",false,"Çift hata, rakibe puan kazandırır.","Zor","Spor","Tenis"
1175,550e8400-e29b-41d4-a716-446655441175,"Olimpiyatlarda sporcuların temsil ettiği ülke her zaman sabit kalır.",false,"Sporcular vatandaşlık değişikliği yapabilir.","Zor","Spor","Olimpiyatlar"
1176,550e8400-e29b-41d4-a716-446655441176,"Futbol tarihinde en çok gol atan oyuncu rekoru, Cristiano Ronaldo'ya aittir.",false,"Rekorlar tartışmalı olup farklı isimlere aittir.","Zor","Spor","Futbol"
1177,550e8400-e29b-41d4-a716-446655441177,"NBA'de en çok maç oynayan oyuncu, her zaman şampiyon olmuştur.",false,"Maç sayısı ile şampiyonluk arasında doğrudan ilişki yoktur.","Zor","Spor","Basketbol"
1178,550e8400-e29b-41d4-a716-446655441178,"Voleybolda en fazla blok yapan oyuncu, takımın en başarılı oyuncusudur.",false,"Blok sayısı tek başına başarı ölçütü değildir.","Zor","Spor","Voleybol"
1179,550e8400-e29b-41d4-a716-446655441179,"Tenis maçlarında set sayısı oyunun sonucunu etkilemez.",false,"Maç, kazanılan setlere göre sonuçlanır.","Zor","Spor","Tenis"
1180,550e8400-e29b-41d4-a716-446655441180,"Olimpiyatlarda madalya dağıtımı tamamen rastgele yapılır.",false,"Madalyalar sporcunun performansına göre verilir.","Zor","Spor","Olimpiyatlar"
1181,550e8400-e29b-41d4-a716-446655441181,"Futbol, sadece Avrupa'da oynanan yerel bir spordur.",false,"Futbol, tüm dünyada popülerdir.","Zor","Spor","Futbol"
1182,550e8400-e29b-41d4-a716-446655441182,"NBA, uluslararası oyuncuları kapsamaz.",false,"NBA, uluslararası oyunculara ev sahipliği yapar.","Zor","Spor","Basketbol"
1183,550e8400-e29b-41d4-a716-446655441183,"Voleybolda, oyuncular topa sadece raketle vurur.",false,"Oyuncular topa farklı tekniklerle müdahale edebilir.","Zor","Spor","Voleybol"
1184,550e8400-e29b-41d4-a716-446655441184,"Teniste raket ağırlıkları uluslararası standartların çok altında tutulur.",false,"Raket ağırlıkları belirli standartlara uygun olarak üretilir.","Zor","Spor","Tenis"
1185,550e8400-e29b-41d4-a716-446655441185,"Olimpiyatlarda temsil edilen ülkeler rastgele belirlenir.",false,"Ülkeler, ulusal seçimlere göre temsil edilir.","Zor","Spor","Olimpiyatlar"
1186,550e8400-e29b-41d4-a716-446655441186,"FIFA Dünya Kupası, sadece Avrupa milli takımları arasında düzenlenir.",false,"Dünya Kupası tüm kıtaların milli takımlarını kapsar.","Çok Zor","Spor","Futbol"
1187,550e8400-e29b-41d4-a716-446655441187,"NBA Finalleri, her zaman aynı oyuncu kadrosuyla oynanır.",false,"Kadrolar sezon içinde değişiklik gösterir.","Çok Zor","Spor","Basketbol"
1188,550e8400-e29b-41d4-a716-446655441188,"FIVB Dünya Şampiyonası, sadece tek cinsiyet için düzenlenir.",false,"Her iki cinsiyet için ayrı turnuvalar düzenlenir.","Çok Zor","Spor","Voleybol"
1189,550e8400-e29b-41d4-a716-446655441189,"Grand Slam turnuvalarında en hızlı servis rekoru hiçbir zaman 150 km/s'yi geçmez.",false,"Profesyonel tenisçiler 200 km/s'nin üzerinde servis atar.","Çok Zor","Spor","Tenis"
1190,550e8400-e29b-41d4-a716-446655441190,"Yaz Olimpiyatları, hiçbir zaman iptal edilmemiştir.",false,"Savaşlar nedeniyle bazı Olimpiyatlar iptal edilmiştir.","Çok Zor","Spor","Olimpiyatlar"
1191,550e8400-e29b-41d4-a716-446655441191,"UEFA Avrupa Şampiyonası, uluslararası kulüpleri kapsar.",false,"Turnuva, milli takımlar arasında oynanır.","Çok Zor","Spor","Futbol"
1192,550e8400-e29b-41d4-a716-446655441192,"NBA'de en çok şampiyonluk kazanan takım, Los Angeles Lakers'tır.",false,"En çok şampiyonluk, Boston Celtics'e aittir.","Çok Zor","Spor","Basketbol"
1193,550e8400-e29b-41d4-a716-446655441193,"FIVB Dünya Şampiyonası'nda en çok şampiyon olan takım, İtalya'dır.",false,"Rekor, Brezilya veya Sovyetler tarafından elde edilmiştir.","Çok Zor","Spor","Voleybol"
1194,550e8400-e29b-41d4-a716-446655441194,"Grand Slam turnuvalarında en çok şampiyonluk kazanan kadın oyuncu Maria Sharapova'dır.",false,"Serena Williams, bu rekoru elinde bulundurur.","Çok Zor","Spor","Tenis"
1195,550e8400-e29b-41d4-a716-446655441195,"Olimpiyatlarda en çok altın madalya kazanan sporcu Usain Bolt'tur.",false,"Michael Phelps, en çok altın madalya kazanan sporcudur.","Çok Zor","Spor","Olimpiyatlar"
1196,550e8400-e29b-41d4-a716-446655441196,"Futbol tarihinde en pahalı transfer ücreti rekoru, 50 milyon doların altındadır.",false,"Rekor transfer ücretleri genellikle 100 milyon doların üzerindedir.","Çok Zor","Spor","Futbol"
1197,550e8400-e29b-41d4-a716-446655441197,"NBA'de sezonun en çok triple-double yapan oyuncu, LeBron James'tir.",false,"Russell Westbrook bu rekoru elinde bulundurmaktadır.","Çok Zor","Spor","Basketbol"
1198,550e8400-e29b-41d4-a716-446655441198,"Voleybolda en uzun maç rekoru 1 saniyeden uzundur.",false,"En uzun maçlar dakikalar hatta saatler sürebilir.","Çok Zor","Spor","Voleybol"
1199,550e8400-e29b-41d4-a716-446655441199,"Teniste en uzun maç rekoru 5 saati geçmez.",false,"Rekor maçlar 11 saatten fazla sürebilir.","Çok Zor","Spor","Tenis"
1200,550e8400-e29b-41d4-a716-446655441200,"Olimpiyatlarda doping testleri uygulanmaz.",false,"Doping testleri uluslararası standartlarda yapılır.","Çok Zor","Spor","Olimpiyatlar"
1201,550e8400-e29b-41d4-a716-446655441201,"Güncel seçimler, demokratik süreçlerin sağlıklı işleyişini gösterir.",true,"Demokratik seçimler, vatandaşların tercihlerini yansıtarak meşruiyeti pekiştirir.","Kolay","Güncel Olaylar","Siyasi Olaylar"
1202,550e8400-e29b-41d4-a716-446655441202,"Yeni ekonomik politikalar, işsizlik oranını düşürmeye yönelik olarak uygulanmaktadır.",true,"Doğru uygulanan politikalar işsizlik oranını azaltabilir.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1203,550e8400-e29b-41d4-a716-446655441203,"Teknolojik yenilikler, yaşam kalitesini artıran önemli gelişmelerdendir.",true,"Yenilikler, sağlık, ulaşım ve iletişim gibi alanlarda büyük iyileşmeler sağlar.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1204,550e8400-e29b-41d4-a716-446655441204,"Sosyal medya platformları, günümüzde haberleşmenin temel araçlarından biridir.",true,"Sosyal medya, haberlerin hızlı yayılmasında ve kamuoyu oluşturulmasında etkilidir.","Kolay","Güncel Olaylar","Sosyal Konular"
1205,550e8400-e29b-41d4-a716-446655441205,"İklim değişikliğiyle mücadele amacıyla hükümetler, karbon emisyonlarını azaltmaya çalışmaktadır.",true,"Hükümetler, uluslararası anlaşmalar ve yerel politikalarla emisyonları düşürmeye yönelik adımlar atar.","Kolay","Güncel Olaylar","Çevresel Gelişmeler"
1206,550e8400-e29b-41d4-a716-446655441206,"Uluslararası ticaret anlaşmaları, ekonomik işbirliğini güçlendirmektedir.",true,"Ticaret anlaşmaları, ülkeler arası ekonomik bağlantıları kuvvetlendirir.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1207,550e8400-e29b-41d4-a716-446655441207,"Güncel siyasi krizler, çoğu zaman ulusal istikrarı olumsuz etkilemektedir.",true,"Siyasi krizler, istikrarsızlık ve belirsizlik yaratır.","Kolay","Güncel Olaylar","Siyasi Olaylar"
1208,550e8400-e29b-41d4-a716-446655441208,"Teknoloji şirketleri, yapay zeka alanında önemli atılımlar gerçekleştirmektedir.",true,"Yapay zeka, birçok sektörde devrim niteliğinde yenilikler sunar.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1209,550e8400-e29b-41d4-a716-446655441209,"Küresel ekonomik büyüme, uluslararası yatırımın artmasıyla desteklenir.",true,"Yatırım akışları, ekonomik büyümeyi teşvik eder.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1210,550e8400-e29b-41d4-a716-446655441210,"Sosyal adalet konuları, günümüzde kamuoyunun yoğun ilgisini çekmektedir.",true,"Toplumsal adalet, birçok ülkede önemli tartışma konusudur.","Kolay","Güncel Olaylar","Sosyal Konular"
1211,550e8400-e29b-41d4-a716-446655441211,"Dijital dönüşüm, iş dünyasında verimliliği artıran önemli bir trenddir.",true,"Dijitalleşme, işletmelerin rekabet gücünü artırır.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1212,550e8400-e29b-41d4-a716-446655441212,"Yeni enerji kaynaklarına yapılan yatırımlar, sürdürülebilir kalkınmayı destekler.",true,"Yenilenebilir enerji yatırımları, çevresel sürdürülebilirliği sağlar.","Kolay","Güncel Olaylar","Çevresel Gelişmeler"
1213,550e8400-e29b-41d4-a716-446655441213,"Uluslararası diplomasi, krizlerin barışçıl yollarla çözülmesinde kritik bir rol oynar.",true,"Diplomasi, uluslararası anlaşmazlıkların çözümünde temel araçtır.","Kolay","Güncel Olaylar","Siyasi Olaylar"
1214,550e8400-e29b-41d4-a716-446655441214,"Ekonomik veriler, ulusal politikaların şekillenmesinde temel bir rehberdir.",true,"Veriler, politika yapıcılar için önemli bir bilgi kaynağıdır.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1215,550e8400-e29b-41d4-a716-446655441215,"Dijital dönüşüm, iş dünyasını tamamen yeniden yapılandırmaktadır.",true,"Dijitalleşme, işletme modellerini kökten değiştirir.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1216,550e8400-e29b-41d4-a716-446655441216,"Uluslararası sivil toplum kuruluşları, sosyal adalet konularında küresel farkındalığı artırmaktadır.",true,"Bu kuruluşlar, toplumsal değişim için önemli kampanyalar yürütür.","Kolay","Güncel Olaylar","Sosyal Konular"
1217,550e8400-e29b-41d4-a716-446655441217,"Yeni iletişim teknolojileri, bilgiye erişimi kolaylaştırarak eğitimde devrim yaratmaktadır.",true,"Dijital teknolojiler, eğitime erişimi artırır.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1218,550e8400-e29b-41d4-a716-446655441218,"Uluslararası hukuk, sınır ötesi anlaşmazlıkların barışçıl çözümünde önemli rol oynar.",true,"Hukuk, uluslararası ilişkilerde anlaşmazlıkları azaltır.","Kolay","Güncel Olaylar","Siyasi Olaylar"
1219,550e8400-e29b-41d4-a716-446655441219,"Ekonomik krizler, piyasa regülasyonlarının önemini ortaya koymaktadır.",true,"Krizler, düzenleyici önlemlerin gerekliliğini vurgular.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1220,550e8400-e29b-41d4-a716-446655441220,"Teknolojik atılımlar, ülkelerin üretim süreçlerinde otomasyonu artırır.",true,"Otomasyon, üretimde verimliliği yükseltir.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1221,550e8400-e29b-41d4-a716-446655441221,"Uluslararası işbirliği, çevresel sorunların çözümünde kritik öneme sahiptir.",true,"Ortak çabalar, çevre sorunlarına kalıcı çözümler getirir.","Kolay","Güncel Olaylar","Çevresel Gelişmeler"
1222,550e8400-e29b-41d4-a716-446655441222,"Siyasi istikrar, yatırımcı güvenini olumlu yönde etkiler.",true,"İstikrar, ekonomik yatırımları destekler.","Kolay","Güncel Olaylar","Siyasi Olaylar"
1223,550e8400-e29b-41d4-a716-446655441223,"Dijital medya, haberlerin hızlı yayılmasını sağlayarak kamuoyunu bilgilendirir.",true,"Dijital medya, bilgi akışını hızlandırır.","Kolay","Güncel Olaylar","Teknolojik Yenilikler"
1224,550e8400-e29b-41d4-a716-446655441224,"Ekonomik veriler, yatırımcıların kararlarında belirleyici bir rol oynar.",true,"Veriler, yatırım stratejilerini etkiler.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1225,550e8400-e29b-41d4-a716-446655441225,"Uluslararası ticaret, ülkeler arasındaki ekonomik bağımlılığı güçlendirir.",true,"Ticaret, ekonomik entegrasyonu artırır.","Kolay","Güncel Olaylar","Ekonomik Gelişmeler"
1226,550e8400-e29b-41d4-a716-446655441226,"Yeni ticaret anlaşmaları, küresel ekonomi üzerinde olumlu etki yaratmaktadır.",true,"Bu anlaşmalar, ekonomik işbirliğini güçlendirir.","Normal","Güncel Olaylar","Ekonomik Gelişmeler"
1227,550e8400-e29b-41d4-a716-446655441227,"Uluslararası diplomasi, bölgeler arası krizlerin barışçıl çözümünde kritik rol oynamaktadır.",true,"Diplomasi, kriz çözümünde temel araçlardan biridir.","Normal","Güncel Olaylar","Siyasi Olaylar"
1228,550e8400-e29b-41d4-a716-446655441228,"Sosyal medya kampanyaları, toplumsal farkındalığı artırmada etkili olmaktadır.",true,"Kampanyalar, sosyal değişimi tetikleyebilir.","Normal","Güncel Olaylar","Sosyal Konular"
1229,550e8400-e29b-41d4-a716-446655441229,"Dijital para birimleri, geleneksel bankacılık sistemini zayıflatmaktadır.",true,"Kripto paralar, mevcut finansal sistemde yeni tartışmalara yol açar.","Normal","Güncel Olaylar","Ekonomik Gelişmeler"
1230,550e8400-e29b-41d4-a716-446655441230,"Yapay zeka, iş süreçlerinde verimliliği artırarak ekonomik büyümeyi desteklemektedir.",true,"Yapay zeka, otomasyonu ve inovasyonu teşvik eder.","Normal","Güncel Olaylar","Teknolojik Yenilikler"
1231,550e8400-e29b-41d4-a716-446655441231,"Hükümetlerin şeffaflık politikaları, yolsuzlukla mücadelede etkili bir araçtır.",true,"Şeffaflık, kamu güvenini artırır.","Normal","Güncel Olaylar","Siyasi Olaylar"
1232,550e8400-e29b-41d4-a716-446655441232,"Uluslararası yatırım, gelişmekte olan ekonomilere sermaye akışını artırmaktadır.",true,"Yatırım, ekonomik büyümeye ivme kazandırır.","Normal","Güncel Olaylar","Ekonomik Gelişmeler"
1233,550e8400-e29b-41d4-a716-446655441233,"Teknolojik inovasyon, sağlık hizmetlerinin kalitesini yükseltmektedir.",true,"Yeni teknolojiler sağlık sektöründe devrim yaratır.","Normal","Güncel Olaylar","Teknolojik Yenilikler"
1234,550e8400-e29b-41d4-a716-446655441234,"Küresel ısınma, dünya genelinde ciddi çevresel krizlere yol açmaktadır.",true,"İklim değişikliği, ekosistemler üzerinde yıkıcı etkilere sahiptir.","Normal","Güncel Olaylar","Çevresel Gelişmeler"
1235,550e8400-e29b-41d4-a716-446655441235,"Sosyal eşitsizlik, birçok ülkede siyasi tartışmaların odağı haline gelmiştir.",true,"Eşitsizlik, toplumsal gerilimlere yol açar.","Normal","Güncel Olaylar","Sosyal Konular"
1236,550e8400-e29b-41d4-a716-446655441236,"Yeni iletişim teknolojileri, eğitimde devrim yaratan yenilikler sunmaktadır.",true,"Dijital araçlar eğitimde erişimi ve kalitesi artırır.","Normal","Güncel Olaylar","Teknolojik Yenilikler"
1237,550e8400-e29b-41d4-a716-446655441237,"Uluslararası hukuk, sınır ötesi anlaşmazlıkların barışçıl çözümünde temel bir rol oynar.",true,"Hukuk, uluslararası işbirliğini destekler.","Normal","Güncel Olaylar","Siyasi Olaylar"
1238,550e8400-e29b-41d4-a716-446655441238,"Ekonomik veriler, ulusal politikaların şekillenmesinde vazgeçilmez bir rehberdir.",true,"Veriler, politika yapımında kilit rol oynar.","Normal","Güncel Olaylar","Ekonomik Gelişmeler"
